Produto,Cod. Produto,Ds. Cor,Ds. Tam,226 - UK - RECIFE - 226,238 - UK - RECIFE 2 - 238,240 - UK - RECIFE 3 - 240,242 - UK - RECIFE 4 - 242
POCHETE KING RUBBER 70476 V25,50857,OFF WHITE,U,0.0,0.0,0.0,0.0
POCHETE KING RUBBER 70476 V25,50859,CINZA METAL.,U,0.0,0.0,0.0,0.0
POCHETE KING RUBBER 70476 V25,51684,VERDE,U,0.0,0.0,0.0,0.0
POCHETE KING RUBBER 70505 V25,50825,PRETO,U,0.0,2.0,0.0,0.0
POCHETE KING RUBBER 70505 V25,50826,OFF WHITE,U,0.0,1.0,0.0,0.0
POCHETE KING RUBBER 70505 V25,50828,CINZA METAL.,U,0.0,2.0,0.0,0.0
POCHETE KING RUBBER 70505 V25,51683,VERDE,U,0.0,0.0,0.0,1.0
POCHETE KING RUBBER 70505 V26,54038,PRETO,U,0.0,0.0,0.0,0.0
POCHETE KING RUBBER 70505 V26,54039,MARROM,U,0.0,0.0,0.0,0.0
POCHETE KING RUBBER 70505 V26,54040,MARINHO,U,0.0,0.0,0.0,1.0
POCHETE NY SATIN 70359 I26,54883,VINHO,U,2.0,2.0,5.0,3.0
POCHETE NY SATIN 70359 I26,54884,VERDE,U,2.0,1.0,4.0,1.0
POCHETE NY SATIN 70359 I26,54885,AREIA,U,3.0,2.0,4.0,3.0
POCHETE NY SATIN 70359 I26,54886,PRETO,U,3.0,2.0,5.0,3.0
POCHETE NY SATIN 70602 V26,52990,PRETO,U,0.0,0.0,0.0,0.0
POCHETE NY SATIN 70602 V26,52991,OFF WHITE,U,0.0,0.0,0.0,1.0
POCHETE NY SATIN 70602 V26,52992,AZUL,U,0.0,0.0,0.0,0.0
POCHETE NYLON 70359 I25,52256,VERDE,U,0.0,0.0,0.0,0.0
POCHETE NYLON 70359 I25,52257,AZUL,U,0.0,0.0,0.0,0.0
POCHETE NYLON 70359 I25,52258,PRETO,U,0.0,0.0,0.0,0.0
POCHETE NYLON 70359 I25,52259,VERMELHO,U,0.0,0.0,0.0,0.0
POCHETE NYLON 70359 V25,51228,AZUL,U,0.0,0.0,0.0,0.0
POCHETE NYLON 70359 V25,51229,CARAMELO,U,0.0,0.0,0.0,0.0
POCHETE NYLON 70359 V25,51230,PRETO,U,0.0,0.0,0.0,0.0
POCHETE NYLON 70359 V25,51231,VERMELHO,U,0.0,0.0,0.0,0.0
POCHETE NYLON 70359 V26,52879,PRETO,U,0.0,0.0,0.0,0.0
POCHETE NYLON 70359 V26,52880,VERMELHO,U,0.0,0.0,0.0,0.0
POCHETE NYLON 70359 V26,52881,CHARUTO,U,0.0,0.0,0.0,0.0
POCKET CASE SILICONE 70608 I26,53912,CAQUI,U,0.0,0.0,0.0,0.0
POCKET CASE SILICONE 70608 I26,53913,AZUL,U,0.0,0.0,0.0,0.0
POCKET CASE SILICONE 70608 I26,53914,LARANJA,U,0.0,0.0,0.0,0.0
PORTA BIJOUX NY LISTRADO 70577 I25,52736,LISTRA AMARELO,U,0.0,0.0,0.0,0.0
PORTA BIJOUX NY LISTRADO 70577 I25,52737,LISTRA AZUL,U,0.0,0.0,0.0,0.0
PORTA CARTAO COURO 70589 V26,52803,LARANJA,U,0.0,0.0,0.0,0.0
PORTA CARTAO COURO 70589 V26,52804,BEGE,U,0.0,0.0,0.0,0.0
PORTA CARTAO COURO 70589 V26,52805,PRETO,U,0.0,0.0,0.0,0.0
PORTA CARTAO COURO 70589 V26,52806,MARROM,U,0.0,0.0,0.0,0.0
PORTA CELULAR COURO 70366 I25,52252,VERDE,U,0.0,0.0,0.0,0.0
PORTA CELULAR COURO 70366 I25,52253,AZUL,U,0.0,0.0,0.0,0.0
PORTA CELULAR COURO 70366 I25,52254,CARAMELO,U,0.0,0.0,0.0,0.0
PORTA CELULAR COURO 70366 I25,52255,PRETO,U,0.0,0.0,0.0,0.0
PORTA CELULAR COURO 70366 V25,50249,LARANJA,U,0.0,0.0,0.0,0.0
PORTA CELULAR COURO 70366 V25,50250,OFF WHITE,U,0.0,0.0,0.0,0.0
PORTA CELULAR COURO 70366 V25,50251,PRETO,U,0.0,0.0,0.0,0.0
PORTA CELULAR COURO 70366 V25,50252,VERDE,U,0.0,0.0,0.0,0.0
PORTA CELULAR COURO 70366 V26,52882,MARROM,U,0.0,0.0,0.0,0.0
PORTA CELULAR COURO 70366 V26,52883,LARANJA,U,1.0,0.0,0.0,0.0
PORTA CELULAR COURO 70366 V26,52884,BEGE,U,0.0,0.0,0.0,0.0
PORTA CELULAR COURO 70366 V26,52885,PRETO,U,0.0,0.0,0.0,0.0
PORTA CELULAR COURO 70442 V25,50819,AZUL CLARO,U,0.0,0.0,0.0,0.0
PORTA CELULAR COURO 70442 V25,50820,CARAMELO,U,0.0,0.0,0.0,0.0
PORTA CELULAR COURO 70442 V25,50821,PRETO,U,0.0,0.0,0.0,0.0
PORTA CELULAR COURO 70576 V26,52981,OFF WHITE,U,0.0,0.0,0.0,0.0
PORTA CELULAR COURO 70576 V26,52982,VERDE,U,0.0,1.0,0.0,0.0
PORTA CELULAR COURO 70576 V26,52983,PRETO,U,0.0,0.0,0.0,0.0
PORTA CELULAR LONA 70609 B25,54057,LISTRADO,U,0.0,2.0,0.0,0.0
PORTA CELULAR NY SATIN 70564 I25,52675,CAQUI,U,0.0,0.0,0.0,0.0
PORTA CELULAR NY SATIN 70564 I25,52676,AZUL,U,0.0,0.0,0.0,0.0
PORTA CELULAR NY SATIN 70564 I25,52677,PRETO,U,0.0,0.0,0.0,0.0
PORTA CELULAR NY SATIN 70564 I26,54871,VINHO,U,3.0,2.0,4.0,2.0
PORTA CELULAR NY SATIN 70564 I26,54872,VERDE,U,2.0,1.0,3.0,1.0
PORTA CELULAR NY SATIN 70564 I26,54873,PRETO,U,4.0,2.0,4.0,2.0
PORTA CELULAR NY SATIN 70564 I26,54874,AREIA,U,4.0,2.0,4.0,2.0
PORTA CELULAR SILICONE 70607 I26,53909,CAQUI,U,0.0,0.0,0.0,0.0
PORTA CELULAR SILICONE 70607 I26,53910,AZUL,U,0.0,0.0,0.0,0.0
PORTA CELULAR SILICONE 70607 I26,53911,LARANJA,U,0.0,0.0,0.0,0.0
PORTA CELULAR SINTETICO 70574 I25,52668,MARROM,U,0.0,0.0,0.0,0.0
PORTA CELULAR SINTETICO 70574 I25,52669,PRETO,U,0.0,0.0,0.0,0.0
PORTA CELULAR SINTETICO 70574 I25,52670,VERMELHO,U,0.0,0.0,0.0,0.0
PORTA DOC COURO 70351 V25,50032,CARAMELO,U,0.0,0.0,0.0,0.0
PORTA DOC COURO 70351 V25,50033,PRETO,U,0.0,0.0,0.0,0.0
PORTA DOC COURO 70351 V25,50034,VERMELHO,U,0.0,0.0,0.0,0.0
PORTA DOC COURO 70351 V25,50035,OFF WHITE,U,0.0,0.0,0.0,0.0
PORTA DOC COURO 70351 V25,50036,AMARELO,U,0.0,0.0,0.0,0.0
PORTA DOC COURO 70351 V26,52973,PRETO,U,0.0,0.0,0.0,0.0
PORTA DOC COURO 70351 V26,52974,OFF WHITE,U,0.0,2.0,2.0,0.0
PORTA DOC COURO 70351 V26,52975,VERMELHO,U,0.0,0.0,0.0,0.0
PORTA DOC COURO 70351 V26,52976,AZUL,U,0.0,0.0,0.0,1.0
PORTA DOC COURO 70351 V26,53888,VERMELHO,U,0.0,0.0,0.0,0.0
PORTA DOC COURO 70351 V26,53889,BEGE,U,0.0,1.0,1.0,0.0
PORTA DOC COURO 70351 V26,53890,MARROM,U,0.0,0.0,3.0,1.0
PORTA DOC COURO 70351 V26,53891,PRETO,U,1.0,1.0,0.0,0.0
PORTA DOCUMENTO COURO 70351 I25,51768,MARROM,U,0.0,0.0,0.0,0.0
PORTA DOCUMENTO COURO 70351 I25,51769,OFF WHITE,U,0.0,0.0,0.0,0.0
PORTA DOCUMENTO COURO 70351 I25,51770,PRETO,U,0.0,0.0,0.0,0.0
PORTA DOCUMENTO COURO 70351 I25,51771,VERMELHO,U,0.0,0.0,0.0,0.0
PORTA DOCUMENTO COURO 70351 I25,52742,OFF WHITE,U,0.0,0.0,0.0,0.0
PORTA DOCUMENTO COURO 70351 I25,52743,PRETO,U,0.0,0.0,0.0,0.0
PORTA DOCUMENTO COURO 70351 I25,52744,VERDE,U,0.0,0.0,0.0,0.0
PORTA DOCUMENTO COURO 70351 I25,52745,VERMELHO,U,0.0,0.0,0.0,0.0
PORTA DOCUMENTO COURO 70351 I26,55020,PRETO,U,0.0,0.0,0.0,0.0
PORTA DOCUMENTO COURO 70351 I26,55021,VINHO,U,0.0,0.0,0.0,0.0
PORTA DOCUMENTO COURO 70351 I26,55022,TAUPE,U,0.0,0.0,0.0,0.0
PORTA FIO NY SATIN 70567 I25,51784,CAQUI,U,0.0,0.0,0.0,0.0
PORTA FIO NY SATIN 70567 I25,51785,PRETO,U,0.0,0.0,0.0,0.0
PORTA FIO NYLON 70555 V25,50269,OFF WHITE,U,0.0,0.0,0.0,0.0
PORTA FIO NYLON 70555 V25,50270,PRETO,U,0.0,0.0,0.0,0.0
PORTA FIO NYLON 70555 V25,50271,LIMAO,U,0.0,0.0,0.0,0.0
PORTA FIO NYLON 70567 V25,50272,LIMAO,U,0.0,0.0,0.0,0.0
PORTA FIO NYLON 70567 V25,50273,OFF WHITE,U,0.0,0.0,0.0,0.0
PORTA FIO NYLON 70567 V25,50274,PRETO,U,0.0,0.0,0.0,0.0
PORTA FONE COURO 70592 V26,52888,MARROM,U,0.0,0.0,0.0,2.0
PORTA FONE COURO 70592 V26,52889,LARANJA,U,0.0,0.0,1.0,0.0
PORTA FONE COURO 70592 V26,52890,AZUL,U,0.0,0.0,0.0,0.0
PORTA FONE COURO 70592 V26,52891,PRETO,U,0.0,0.0,0.0,2.0
PORTA LAPTOP NY SATIN 70570 I25,51782,CAQUI,U,0.0,0.0,0.0,0.0
PORTA LAPTOP NY SATIN 70570 I25,51783,PRETO,U,0.0,0.0,0.0,0.0
PORTA LAPTOP NYLON 70570 V25,50275,LIMAO,U,0.0,0.0,0.0,1.0
PORTA LAPTOP NYLON 70570 V25,50276,OFF WHITE,U,0.0,0.0,0.0,0.0
PORTA LAPTOP NYLON 70570 V25,50277,PRETO,U,0.0,0.0,0.0,0.0
PORTA LAPTOP PU 70550 V25,50807,CARAMELO,U,0.0,0.0,0.0,0.0
PORTA LAPTOP PU 70550 V25,50808,OFF WHITE,U,0.0,0.0,0.0,0.0
PORTA LAPTOP PU 70550 V25,50809,PRETO,U,0.0,0.0,0.0,0.0
PORTA NIQUEL COURO LIMONE V25,51355,AMARELO,U,0.0,0.0,0.0,0.0
PORTA NIQUEL COURO LIMONE V25,51356,LARANJA,U,0.0,0.0,0.0,0.0
PORTA NIQUEL COURO LIMONE V25,51357,LIMAO,U,0.0,0.0,0.0,0.0
PORTA NIQUEL PU GELATO V25,51352,AZUL,U,0.0,0.0,0.0,0.0
PORTA NIQUEL PU GELATO V25,51353,LARANJA,U,0.0,1.0,0.0,0.0
PORTA NIQUEL PU GELATO V25,51354,LIMAO,U,0.0,1.0,0.0,0.0
PORTA PASSAPORTE COURO 70350 I25,51772,MARROM,U,1.0,0.0,0.0,0.0
PORTA PASSAPORTE COURO 70350 I25,51773,OFF WHITE,U,0.0,0.0,0.0,0.0
PORTA PASSAPORTE COURO 70350 I25,51774,PRETO,U,0.0,0.0,1.0,1.0
PORTA PASSAPORTE COURO 70350 I25,51775,VERMELHO,U,0.0,0.0,0.0,0.0
PORTA PASSAPORTE COURO 70350 I26,55017,PRETO,U,0.0,0.0,0.0,0.0
PORTA PASSAPORTE COURO 70350 I26,55018,VINHO,U,0.0,0.0,0.0,0.0
PORTA PASSAPORTE COURO 70350 I26,55019,TAUPE,U,0.0,0.0,0.0,0.0
PORTA PASSAPORTE COURO 70350 V25,50037,AMARELO,U,0.0,0.0,0.0,0.0
PORTA PASSAPORTE COURO 70350 V25,50038,CARAMELO,U,0.0,0.0,0.0,0.0
PORTA PASSAPORTE COURO 70350 V25,50039,OFF WHITE,U,0.0,0.0,0.0,0.0
PORTA PASSAPORTE COURO 70350 V25,50040,PRETO,U,0.0,0.0,0.0,1.0
PORTA PASSAPORTE COURO 70350 V25,50041,VERMELHO,U,0.0,0.0,0.0,0.0
PORTA PASSAPORTE COURO 70350 V26,52791,VERMELHO,U,1.0,0.0,1.0,0.0
PORTA PASSAPORTE COURO 70350 V26,52792,MARROM,U,0.0,0.0,3.0,1.0
PORTA PASSAPORTE COURO 70350 V26,52793,PRETO,U,0.0,1.0,2.0,2.0
PORTA PASSAPORTE COURO 70350 V26,52794,BEGE,U,1.0,0.0,2.0,1.0
PORTA PASSAPORTE SINTETICO 70551 I25,52465,MARROM,U,0.0,0.0,0.0,0.0
PORTA PASSAPORTE SINTETICO 70551 I25,52466,OFF WHITE,U,0.0,1.0,0.0,0.0
PORTA PASSAPORTE SINTETICO 70551 I25,52467,PRETO,U,0.0,0.0,0.0,0.0
PORTA PASSAPORTE SINTETICO 70551 I25,52468,VERDE,U,0.0,0.0,0.0,0.0
PORTA PASSAPORTE SINTETICO 70551 I25,52469,VERMELHO,U,0.0,0.0,0.0,0.0
PORTA PASSAPORTE SINTETICO 70551 V25,50810,CARAMELO,U,0.0,0.0,0.0,0.0
PORTA PASSAPORTE SINTETICO 70551 V25,50811,LARANJA,U,0.0,0.0,0.0,0.0
PORTA PASSAPORTE SINTETICO 70551 V25,50812,OFF WHITE,U,0.0,0.0,0.0,0.0
PORTA PASSAPORTE SINTETICO 70551 V25,50813,PRETO,U,0.0,0.0,0.0,0.0
PORTA PASSAPORTE SINTETICO 70551 V25,50814,VERDE LIMAO,U,0.0,0.0,0.0,0.0
PORTA PASSAPORTE SINTETICO 70621 I26,54888,CARAMELO/OFF,U,2.0,1.0,1.0,1.0
PORTA PASSAPORTE SINTETICO 70621 I26,54889,VINHO/OFF,U,2.0,1.0,1.0,0.0
PORTA PASSAPORTE SINTETICO 70621 I26,55109,PRETO/CARAM,U,2.0,1.0,1.0,1.0
RASTEIRA CAMURCA VEG CINQ V25,50947,AZUL/VERMELHO,34,0.0,0.0,0.0,0.0
RASTEIRA CAMURCA VEG CINQ V25,50948,AZUL/VERMELHO,35,0.0,0.0,0.0,0.0
RASTEIRA CAMURCA VEG CINQ V25,50949,AZUL/VERMELHO,36,0.0,0.0,0.0,0.0
RASTEIRA CAMURCA VEG CINQ V25,50950,AZUL/VERMELHO,37,0.0,0.0,0.0,0.0
RASTEIRA CAMURCA VEG CINQ V25,50951,AZUL/VERMELHO,38,0.0,0.0,0.0,0.0
RASTEIRA CAMURCA VEG CINQ V25,50953,LARANJA/MARROM,34,0.0,0.0,0.0,0.0
RASTEIRA CAMURCA VEG CINQ V25,50955,LARANJA/MARROM,36,0.0,0.0,0.0,0.0
RASTEIRA CAMURCA VEG CINQ V25,50956,LARANJA/MARROM,37,0.0,0.0,0.0,0.0
RASTEIRA CAMURCA VEG CINQ V25,50957,LARANJA/MARROM,38,0.0,0.0,0.0,0.0
RASTEIRA CAMURCA VEG CINQ V25,50959,BEGE,34,0.0,0.0,0.0,0.0
RASTEIRA CAMURCA VEG CINQ V25,50960,BEGE,35,0.0,0.0,0.0,0.0
RASTEIRA CAMURCA VEG CINQ V25,50961,BEGE,36,0.0,0.0,0.0,0.0
RASTEIRA CAMURCA VEG CINQ V25,50962,BEGE,37,0.0,0.0,0.0,0.0
RASTEIRA CAMURCA VEG CINQ V25,50963,BEGE,38,0.0,0.0,0.0,0.0
RASTEIRA CAMURCA VEG CINQ V25,50964,BEGE,39,0.0,0.0,0.0,0.0
RASTEIRA CAMURCA VEG CINQ V26,53811,LAR/AMAR/OFF,34,0.0,0.0,0.0,0.0
RASTEIRA CAMURCA VEG CINQ V26,53812,LAR/AMAR/OFF,35,1.0,1.0,0.0,0.0
RASTEIRA CAMURCA VEG CINQ V26,53813,LAR/AMAR/OFF,36,0.0,1.0,0.0,0.0
RASTEIRA CAMURCA VEG CINQ V26,53814,LAR/AMAR/OFF,37,0.0,0.0,0.0,0.0
RASTEIRA CAMURCA VEG CINQ V26,53815,LAR/AMAR/OFF,38,0.0,0.0,1.0,0.0
RASTEIRA CAMURCA VEG CINQ V26,53816,LAR/AMAR/OFF,39,0.0,0.0,0.0,0.0
RASTEIRA CAMURCA VEG CINQ V26,53819,OFF/BEGE/PTO,34,0.0,1.0,0.0,0.0
RASTEIRA CAMURCA VEG CINQ V26,53820,OFF/BEGE/PTO,35,0.0,0.0,0.0,0.0
RASTEIRA CAMURCA VEG CINQ V26,53821,OFF/BEGE/PTO,36,0.0,2.0,0.0,0.0
RASTEIRA CAMURCA VEG CINQ V26,53822,OFF/BEGE/PTO,37,0.0,1.0,0.0,0.0
RASTEIRA CAMURCA VEG CINQ V26,53823,OFF/BEGE/PTO,38,0.0,0.0,0.0,0.0
RASTEIRA CAMURCA VEG CINQ V26,53824,OFF/BEGE/PTO,39,0.0,0.0,0.0,0.0
RASTEIRA CAMURCA VEG CINQ V26,53827,BEGE/OFF/CAR,34,0.0,0.0,0.0,0.0
RASTEIRA CAMURCA VEG CINQ V26,53828,BEGE/OFF/CAR,35,0.0,1.0,0.0,0.0
RASTEIRA CAMURCA VEG CINQ V26,53829,BEGE/OFF/CAR,36,0.0,2.0,0.0,0.0
RASTEIRA CAMURCA VEG CINQ V26,53830,BEGE/OFF/CAR,37,0.0,0.0,0.0,0.0
RASTEIRA CAMURCA VEG CINQ V26,53831,BEGE/OFF/CAR,38,0.0,0.0,0.0,1.0
RASTEIRA CAMURCA VEG CINQ V26,53832,BEGE/OFF/CAR,39,0.0,0.0,0.0,0.0
RASTEIRA CAMURCA VEG EMMA V25,51074,AMARELO,34,0.0,0.0,0.0,0.0
RASTEIRA CAMURCA VEG EMMA V25,51075,AMARELO,35,0.0,0.0,0.0,0.0
RASTEIRA CAMURCA VEG EMMA V25,51076,AMARELO,36,0.0,0.0,0.0,0.0
RASTEIRA CAMURCA VEG EMMA V25,51077,AMARELO,37,0.0,0.0,0.0,0.0
RASTEIRA CAMURCA VEG EMMA V25,51078,AMARELO,38,0.0,0.0,0.0,0.0
RASTEIRA CAMURCA VEG EMMA V25,51082,PRETO,34,0.0,0.0,0.0,0.0
RASTEIRA CAMURCA VEG EMMA V25,51083,PRETO,35,0.0,0.0,0.0,0.0
RASTEIRA CAMURCA VEG EMMA V25,51084,PRETO,36,0.0,0.0,0.0,0.0
RASTEIRA CAMURCA VEG EMMA V25,51085,PRETO,37,0.0,0.0,0.0,0.0
RASTEIRA CAMURCA VEG EMMA V25,51090,VERMELHO,34,0.0,0.0,0.0,0.0
RASTEIRA CAMURCA VEG EMMA V25,51091,VERMELHO,35,0.0,0.0,0.0,0.0
RASTEIRA CAMURCA VEG EMMA V25,51092,VERMELHO,36,0.0,0.0,0.0,0.0
RASTEIRA CAMURCA VEG EMMA V25,51093,VERMELHO,37,0.0,0.0,0.0,0.0
RASTEIRA CAMURCA VEG EMMA V25,51094,VERMELHO,38,0.0,0.0,0.0,0.0
RASTEIRA CAMURCA VEG EMMA V25,51603,OFF WHITE,34,0.0,0.0,0.0,0.0
RASTEIRA CAMURCA VEG EMMA V25,51604,OFF WHITE,35,0.0,0.0,0.0,0.0
RASTEIRA CAMURCA VEG EMMA V25,51605,OFF WHITE,36,0.0,0.0,0.0,0.0
RASTEIRA CAMURCA VEG EMMA V25,51606,OFF WHITE,37,0.0,0.0,0.0,0.0
RASTEIRA CAMURCA VEG EMMA V25,51607,OFF WHITE,38,0.0,0.0,0.0,0.0
RASTEIRA CAMURCA VEG EMMA V25,51608,OFF WHITE,39,0.0,0.0,0.0,0.0
RASTEIRA CAMURCA VEG EMMA V25,51611,OURO,34,0.0,1.0,0.0,0.0
RASTEIRA CAMURCA VEG EMMA V25,51612,OURO,35,0.0,0.0,0.0,0.0
RASTEIRA CAMURCA VEG EMMA V25,51613,OURO,36,0.0,0.0,0.0,0.0
RASTEIRA CAMURCA VEG EMMA V25,51614,OURO,37,0.0,0.0,0.0,0.0
RASTEIRA CAMURCA VEG EMMA V25,51615,OURO,38,0.0,0.0,0.0,0.0
RASTEIRA CAMURCA VEG LAGE V26,53231,AZUL/MARROM,34,0.0,0.0,0.0,0.0
RASTEIRA CAMURCA VEG LAGE V26,53232,AZUL/MARROM,35,0.0,0.0,0.0,0.0
RASTEIRA CAMURCA VEG LAGE V26,53233,AZUL/MARROM,36,0.0,0.0,0.0,0.0
RASTEIRA CAMURCA VEG LAGE V26,53234,AZUL/MARROM,37,0.0,0.0,0.0,0.0
RASTEIRA CAMURCA VEG LAGE V26,53235,AZUL/MARROM,38,0.0,0.0,0.0,0.0
RASTEIRA CAMURCA VEG LAGE V26,53239,VERDE/BEGE,34,0.0,0.0,0.0,0.0
RASTEIRA CAMURCA VEG LAGE V26,53240,VERDE/BEGE,35,0.0,0.0,0.0,0.0
RASTEIRA CAMURCA VEG LAGE V26,53241,VERDE/BEGE,36,0.0,0.0,0.0,0.0
RASTEIRA CAMURCA VEG LAGE V26,53242,VERDE/BEGE,37,0.0,0.0,0.0,0.0
RASTEIRA CAMURCA VEG LAGE V26,53243,VERDE/BEGE,38,0.0,0.0,0.0,0.0
RASTEIRA CAMURCA VEG LAGE V26,53244,VERDE/BEGE,39,0.0,0.0,0.0,0.0
RASTEIRA COURO ARIEL V25,51618,AZUL,34,0.0,0.0,0.0,0.0
RASTEIRA COURO ARIEL V25,51619,AZUL,35,0.0,0.0,0.0,0.0
RASTEIRA COURO ARIEL V25,51620,AZUL,36,0.0,0.0,0.0,0.0
RASTEIRA COURO ARIEL V25,51621,AZUL,37,0.0,0.0,0.0,0.0
RASTEIRA COURO ARIEL V25,51622,AZUL,38,0.0,0.0,0.0,0.0
RASTEIRA COURO ARIEL V25,51626,CARAMELO,35,0.0,0.0,0.0,0.0
RASTEIRA COURO ARIEL V25,51627,CARAMELO,36,0.0,0.0,0.0,0.0
RASTEIRA COURO ARIEL V25,51628,CARAMELO,37,0.0,0.0,0.0,0.0
RASTEIRA COURO ARIEL V25,51629,CARAMELO,38,0.0,0.0,0.0,0.0
RASTEIRA COURO ARIEL V25,51630,CARAMELO,39,0.0,0.0,0.0,0.0
RASTEIRA COURO ARIEL V25,51632,OFF WHITE,34,0.0,0.0,0.0,0.0
RASTEIRA COURO ARIEL V25,51633,OFF WHITE,35,0.0,0.0,0.0,0.0
RASTEIRA COURO ARIEL V25,51634,OFF WHITE,36,0.0,0.0,0.0,0.0
RASTEIRA COURO ARIEL V25,51635,OFF WHITE,37,0.0,0.0,0.0,0.0
RASTEIRA COURO ARIEL V25,51636,OFF WHITE,38,0.0,0.0,0.0,0.0
RASTEIRA COURO ARIEL V25,51637,OFF WHITE,39,0.0,0.0,0.0,0.0
RASTEIRA COURO CONCHA V25,51115,OFF WHITE,34,0.0,0.0,0.0,0.0
RASTEIRA COURO CONCHA V25,51116,OFF WHITE,35,0.0,0.0,0.0,0.0
RASTEIRA COURO CONCHA V25,51117,OFF WHITE,36,0.0,0.0,0.0,0.0
RASTEIRA COURO CONCHA V25,51118,OFF WHITE,37,0.0,0.0,0.0,0.0
RASTEIRA COURO CONCHA V25,51119,OFF WHITE,38,0.0,0.0,0.0,0.0
RASTEIRA COURO CONCHA V25,51120,OFF WHITE,39,0.0,0.0,0.0,0.0
RASTEIRA COURO CONCHA V25,51122,CARAMELO,34,0.0,0.0,0.0,0.0
RASTEIRA COURO CONCHA V25,51123,CARAMELO,35,0.0,0.0,0.0,0.0
RASTEIRA COURO CONCHA V25,51124,CARAMELO,36,0.0,0.0,0.0,0.0
RASTEIRA COURO CONCHA V25,51125,CARAMELO,37,0.0,0.0,0.0,0.0
RASTEIRA COURO CONCHA V25,51126,CARAMELO,38,0.0,0.0,0.0,0.0
RASTEIRA COURO CONCHA V25,51127,CARAMELO,39,0.0,0.0,0.0,0.0
RASTEIRA COURO CONCHA V25,51129,PRETO,34,0.0,0.0,0.0,0.0
RASTEIRA COURO CONCHA V25,51130,PRETO,35,0.0,0.0,0.0,0.0
RASTEIRA COURO CONCHA V25,51131,PRETO,36,0.0,0.0,0.0,0.0
RASTEIRA COURO CONCHA V25,51132,PRETO,37,0.0,0.0,0.0,0.0
RASTEIRA COURO CONCHA V25,51133,PRETO,38,0.0,0.0,0.0,0.0
RASTEIRA COURO CONCHA V25,51134,PRETO,39,0.0,0.0,0.0,0.0
RASTEIRA COURO GOLDEN I26,54660,GELO,34,0.0,0.0,0.0,0.0
RASTEIRA COURO GOLDEN I26,54661,GELO,35,0.0,0.0,0.0,0.0
RASTEIRA COURO GOLDEN I26,54662,GELO,36,0.0,0.0,0.0,0.0
RASTEIRA COURO GOLDEN I26,54663,GELO,37,0.0,0.0,0.0,0.0
RASTEIRA COURO GOLDEN I26,54664,GELO,38,0.0,0.0,0.0,0.0
RASTEIRA COURO GOLDEN I26,54665,GELO,39,0.0,0.0,0.0,0.0
RASTEIRA COURO GOLDEN I26,54667,TELHA,34,0.0,0.0,0.0,0.0
RASTEIRA COURO GOLDEN I26,54668,TELHA,35,0.0,0.0,0.0,0.0
RASTEIRA COURO GOLDEN I26,54669,TELHA,36,0.0,0.0,0.0,0.0
RASTEIRA COURO GOLDEN I26,54670,TELHA,37,0.0,0.0,0.0,0.0
RASTEIRA COURO GOLDEN I26,54671,TELHA,38,0.0,0.0,0.0,0.0
RASTEIRA COURO GOLDEN I26,54672,TELHA,39,0.0,0.0,0.0,0.0
RASTEIRA COURO GOLDEN I26,54674,VINHO,34,0.0,0.0,0.0,0.0
RASTEIRA COURO GOLDEN I26,54675,VINHO,35,0.0,0.0,0.0,0.0
RASTEIRA COURO GOLDEN I26,54676,VINHO,36,0.0,0.0,0.0,0.0
RASTEIRA COURO GOLDEN I26,54677,VINHO,37,0.0,0.0,0.0,0.0
RASTEIRA COURO GOLDEN I26,54678,VINHO,38,0.0,0.0,0.0,0.0
RASTEIRA COURO GOLDEN I26,54679,VINHO,39,0.0,0.0,0.0,0.0
RASTEIRA COURO GOLDEN V25,50103,VERMELHO,34,0.0,1.0,0.0,0.0
RASTEIRA COURO GOLDEN V25,50104,VERMELHO,35,0.0,0.0,0.0,0.0
RASTEIRA COURO GOLDEN V25,50105,VERMELHO,36,0.0,0.0,0.0,0.0
RASTEIRA COURO GOLDEN V25,50106,VERMELHO,37,0.0,0.0,0.0,0.0
RASTEIRA COURO GOLDEN V25,50107,VERMELHO,38,0.0,0.0,0.0,0.0
RASTEIRA COURO GOLDEN V25,50108,VERMELHO,39,0.0,0.0,0.0,0.0
RASTEIRA COURO GOLDEN V25,50110,OFF WHITE,34,0.0,3.0,0.0,0.0
RASTEIRA COURO GOLDEN V25,50111,OFF WHITE,35,0.0,0.0,0.0,0.0
RASTEIRA COURO GOLDEN V25,50112,OFF WHITE,36,0.0,0.0,0.0,0.0
RASTEIRA COURO GOLDEN V25,50113,OFF WHITE,37,0.0,0.0,0.0,0.0
RASTEIRA COURO GOLDEN V25,50114,OFF WHITE,38,0.0,0.0,0.0,0.0
RASTEIRA COURO GOLDEN V25,50115,OFF WHITE,39,0.0,0.0,0.0,0.0
RASTEIRA COURO GOLDEN V25,50116,OFF WHITE,40,0.0,0.0,0.0,0.0
RASTEIRA COURO GOLDEN V25,50331,PRETO,34,0.0,4.0,0.0,0.0
RASTEIRA COURO GOLDEN V25,50332,PRETO,35,0.0,1.0,0.0,0.0
RASTEIRA COURO GOLDEN V25,50333,PRETO,36,0.0,0.0,0.0,0.0
RASTEIRA COURO GOLDEN V25,50334,PRETO,37,0.0,0.0,0.0,0.0
RASTEIRA COURO GOLDEN V25,50335,PRETO,38,0.0,2.0,0.0,0.0
RASTEIRA COURO GOLDEN V25,50336,PRETO,39,0.0,0.0,0.0,0.0
