Cod. Empresa,Empresa,Referencia Basica,Produto,Cod. Produto,Ds. Cor,Ds. Tam,Nome Fornecedor,Nome Fantasia Fornecedor,Marca,Coleção,Categoria,Subcategoria,Grupo,Pecas Venda Liq,Valor Venda Liq,Saldo Físico Loja,Saldo Deposito Fechado,Compra Pendente
226,226 - UK - RECIFE - 226,2 01 05 008827,BOLSA PU 61416 B25,54074,CARAMELO,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,VERAO 2026,BOLSAS,BOLSA OUTROS,BOLSAS PU,2,338,0,0,0
238,238 - UK - RECIFE 2 - 238,2 01 05 008827,BOLSA PU 61416 B25,54073,VERDE,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,VERAO 2026,BOLSAS,BOLSA OUTROS,BOLSAS PU,2,378,0,0,0
242,242 - UK - RECIFE 4 - 242,2 01 05 008827,BOLSA PU 61416 B25,54074,CARAMELO,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,VERAO 2026,BOLSAS,BOLSA OUTROS,BOLSAS PU,2,378,0,0,0
238,238 - UK - RECIFE 2 - 238,2 01 05 008827,BOLSA PU 61416 B25,54072,PRETO,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,VERAO 2026,BOLSAS,BOLSA OUTROS,BOLSAS PU,2,318,0,0,0
226,226 - UK - RECIFE - 226,2 01 05 008828,BOLSA LONA 61420 B25,54056,LISTRADO,U,BMCG INDUSTRIA E COMERCIO DE COURO LTDA EPP,BMCG,UNCLE K,VERAO 2026,BOLSAS,BOLSA OUTROS,BOLSAS ESPECIAIS,4,566,0,0,0
238,238 - UK - RECIFE 2 - 238,2 01 05 008828,BOLSA LONA 61420 B25,54056,LISTRADO,U,BMCG INDUSTRIA E COMERCIO DE COURO LTDA EPP,BMCG,UNCLE K,VERAO 2026,BOLSAS,BOLSA OUTROS,BOLSAS ESPECIAIS,3,447,0,0,0
242,242 - UK - RECIFE 4 - 242,2 01 05 008828,BOLSA LONA 61420 B25,54056,LISTRADO,U,BMCG INDUSTRIA E COMERCIO DE COURO LTDA EPP,BMCG,UNCLE K,VERAO 2026,BOLSAS,BOLSA OUTROS,BOLSAS ESPECIAIS,4,566,0,0,0
240,240 - UK - RECIFE 3 - 240,2 01 05 008828,BOLSA LONA 61420 B25,54056,LISTRADO,U,BMCG INDUSTRIA E COMERCIO DE COURO LTDA EPP,BMCG,UNCLE K,VERAO 2026,BOLSAS,BOLSA OUTROS,BOLSAS ESPECIAIS,3,417,0,0,0
226,226 - UK - RECIFE - 226,2 01 05 008831,BOLSA PU 61421 B25,54112,CARAMELO,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,VERAO 2026,BOLSAS,BOLSA OUTROS,BOLSAS PU,2,458,0,0,0
242,242 - UK - RECIFE 4 - 242,2 01 05 008831,BOLSA PU 61421 B25,54112,CARAMELO,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,VERAO 2026,BOLSAS,BOLSA OUTROS,BOLSAS PU,2,458,0,0,0
238,238 - UK - RECIFE 2 - 238,2 01 05 008831,BOLSA PU 61421 B25,54111,VERDE,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,VERAO 2026,BOLSAS,BOLSA OUTROS,BOLSAS PU,1,259,0,0,0
226,226 - UK - RECIFE - 226,2 01 05 008831,BOLSA PU 61421 B25,54111,VERDE,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,VERAO 2026,BOLSAS,BOLSA OUTROS,BOLSAS PU,3,897,0,0,0
242,242 - UK - RECIFE 4 - 242,2 01 05 008831,BOLSA PU 61421 B25,54110,PRETO,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,VERAO 2026,BOLSAS,BOLSA OUTROS,BOLSAS PU,2,"430,71",0,0,0
240,240 - UK - RECIFE 3 - 240,2 01 05 008831,BOLSA PU 61421 B25,54111,VERDE,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,VERAO 2026,BOLSAS,BOLSA OUTROS,BOLSAS PU,1,259,0,0,0
226,226 - UK - RECIFE - 226,2 01 05 008831,BOLSA PU 61421 B25,54110,PRETO,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,VERAO 2026,BOLSAS,BOLSA OUTROS,BOLSAS PU,2,458,0,0,0
238,238 - UK - RECIFE 2 - 238,2 01 05 008831,BOLSA PU 61421 B25,54110,PRETO,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,VERAO 2026,BOLSAS,BOLSA OUTROS,BOLSAS PU,1,319,1,0,0
238,238 - UK - RECIFE 2 - 238,2 01 05 008831,BOLSA PU 61421 B25,54112,CARAMELO,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,VERAO 2026,BOLSAS,BOLSA OUTROS,BOLSAS PU,1,199,0,0,0
240,240 - UK - RECIFE 3 - 240,2 01 05 008831,BOLSA PU 61421 B25,54112,CARAMELO,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,VERAO 2026,BOLSAS,BOLSA OUTROS,BOLSAS PU,1,259,0,0,0
242,242 - UK - RECIFE 4 - 242,2 01 05 008831,BOLSA PU 61421 B25,54111,VERDE,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,VERAO 2026,BOLSAS,BOLSA OUTROS,BOLSAS PU,1,199,0,0,0
240,240 - UK - RECIFE 3 - 240,2 01 05 008831,BOLSA PU 61421 B25,54110,PRETO,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,VERAO 2026,BOLSAS,BOLSA OUTROS,BOLSAS PU,2,398,0,0,0
240,240 - UK - RECIFE 3 - 240,2 01 05 008832,BOLSA PU 61422 B25,54113,PRETO,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,VERAO 2026,BOLSAS,BOLSA OUTROS,BOLSAS PU,1,249,0,0,0
238,238 - UK - RECIFE 2 - 238,2 01 05 008832,BOLSA PU 61422 B25,54115,CARAMELO,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,VERAO 2026,BOLSAS,BOLSA OUTROS,BOLSAS PU,2,"423,1",0,0,0
240,240 - UK - RECIFE 3 - 240,2 01 05 008832,BOLSA PU 61422 B25,54115,CARAMELO,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,VERAO 2026,BOLSAS,BOLSA OUTROS,BOLSAS PU,1,249,0,0,0
238,238 - UK - RECIFE 2 - 238,2 01 05 008832,BOLSA PU 61422 B25,54114,VERDE,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,VERAO 2026,BOLSAS,BOLSA OUTROS,BOLSAS PU,1,199,0,0,0
242,242 - UK - RECIFE 4 - 242,2 01 05 008832,BOLSA PU 61422 B25,54113,PRETO,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,VERAO 2026,BOLSAS,BOLSA OUTROS,BOLSAS PU,2,398,0,0,0
242,242 - UK - RECIFE 4 - 242,2 01 05 008832,BOLSA PU 61422 B25,54114,VERDE,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,VERAO 2026,BOLSAS,BOLSA OUTROS,BOLSAS PU,1,249,0,0,0
242,242 - UK - RECIFE 4 - 242,2 01 05 008832,BOLSA PU 61422 B25,54115,CARAMELO,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,VERAO 2026,BOLSAS,BOLSA OUTROS,BOLSAS PU,1,299,0,0,0
226,226 - UK - RECIFE - 226,2 01 05 008832,BOLSA PU 61422 B25,54114,VERDE,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,VERAO 2026,BOLSAS,BOLSA OUTROS,BOLSAS PU,2,498,0,0,0
226,226 - UK - RECIFE - 226,2 01 05 008832,BOLSA PU 61422 B25,54115,CARAMELO,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,VERAO 2026,BOLSAS,BOLSA OUTROS,BOLSAS PU,2,548,0,0,0
238,238 - UK - RECIFE 2 - 238,2 01 05 008832,BOLSA PU 61422 B25,54113,PRETO,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,VERAO 2026,BOLSAS,BOLSA OUTROS,BOLSAS PU,2,448,0,0,0
240,240 - UK - RECIFE 3 - 240,2 01 05 008832,BOLSA PU 61422 B25,54114,VERDE,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,VERAO 2026,BOLSAS,BOLSA OUTROS,BOLSAS PU,1,199,0,0,0
226,226 - UK - RECIFE - 226,2 01 05 008832,BOLSA PU 61422 B25,54113,PRETO,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,VERAO 2026,BOLSAS,BOLSA OUTROS,BOLSAS PU,3,"600,7",0,0,0
242,242 - UK - RECIFE 4 - 242,2 01 05 008952,BOLSA NY SATIN 61286 I26,54975,AREIA,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,INVERNO 2026,BOLSAS,BOLSA OUTROS,BOLSAS ESPECIAIS,1,"287,1",0,0,0
238,238 - UK - RECIFE 2 - 238,2 01 05 008952,BOLSA NY SATIN 61286 I26,54973,VINHO,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,INVERNO 2026,BOLSAS,BOLSA OUTROS,BOLSAS ESPECIAIS,0,0,1,0,0
226,226 - UK - RECIFE - 226,2 01 05 008952,BOLSA NY SATIN 61286 I26,54974,VERDE,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,INVERNO 2026,BOLSAS,BOLSA OUTROS,BOLSAS ESPECIAIS,0,0,1,0,0
240,240 - UK - RECIFE 3 - 240,2 01 05 008952,BOLSA NY SATIN 61286 I26,54974,VERDE,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,INVERNO 2026,BOLSAS,BOLSA OUTROS,BOLSAS ESPECIAIS,0,0,1,0,0
242,242 - UK - RECIFE 4 - 242,2 01 05 008952,BOLSA NY SATIN 61286 I26,54974,VERDE,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,INVERNO 2026,BOLSAS,BOLSA OUTROS,BOLSAS ESPECIAIS,0,0,1,0,0
238,238 - UK - RECIFE 2 - 238,2 01 05 008952,BOLSA NY SATIN 61286 I26,54975,AREIA,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,INVERNO 2026,BOLSAS,BOLSA OUTROS,BOLSAS ESPECIAIS,0,0,1,0,0
240,240 - UK - RECIFE 3 - 240,2 01 05 008952,BOLSA NY SATIN 61286 I26,54975,AREIA,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,INVERNO 2026,BOLSAS,BOLSA OUTROS,BOLSAS ESPECIAIS,0,0,2,0,0
238,238 - UK - RECIFE 2 - 238,2 01 05 008952,BOLSA NY SATIN 61286 I26,54974,VERDE,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,INVERNO 2026,BOLSAS,BOLSA OUTROS,BOLSAS ESPECIAIS,0,0,1,0,0
226,226 - UK - RECIFE - 226,2 01 05 008952,BOLSA NY SATIN 61286 I26,54976,PRETO,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,INVERNO 2026,BOLSAS,BOLSA OUTROS,BOLSAS ESPECIAIS,0,0,3,0,0
242,242 - UK - RECIFE 4 - 242,2 01 05 008952,BOLSA NY SATIN 61286 I26,54973,VINHO,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,INVERNO 2026,BOLSAS,BOLSA OUTROS,BOLSAS ESPECIAIS,0,0,2,0,0
238,238 - UK - RECIFE 2 - 238,2 01 05 008952,BOLSA NY SATIN 61286 I26,54976,PRETO,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,INVERNO 2026,BOLSAS,BOLSA OUTROS,BOLSAS ESPECIAIS,1,"302,98",1,0,0
240,240 - UK - RECIFE 3 - 240,2 01 05 008952,BOLSA NY SATIN 61286 I26,54973,VINHO,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,INVERNO 2026,BOLSAS,BOLSA OUTROS,BOLSAS ESPECIAIS,0,0,1,0,0
242,242 - UK - RECIFE 4 - 242,2 01 05 008952,BOLSA NY SATIN 61286 I26,54976,PRETO,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,INVERNO 2026,BOLSAS,BOLSA OUTROS,BOLSAS ESPECIAIS,0,0,1,0,0
226,226 - UK - RECIFE - 226,2 01 05 008952,BOLSA NY SATIN 61286 I26,54975,AREIA,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,INVERNO 2026,BOLSAS,BOLSA OUTROS,BOLSAS ESPECIAIS,0,0,3,0,0
226,226 - UK - RECIFE - 226,2 01 05 008952,BOLSA NY SATIN 61286 I26,54973,VINHO,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,INVERNO 2026,BOLSAS,BOLSA OUTROS,BOLSAS ESPECIAIS,0,0,3,0,0
240,240 - UK - RECIFE 3 - 240,2 01 05 008952,BOLSA NY SATIN 61286 I26,54976,PRETO,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,INVERNO 2026,BOLSAS,BOLSA OUTROS,BOLSAS ESPECIAIS,0,0,1,0,0
242,242 - UK - RECIFE 4 - 242,2 01 05 008953,BOLSA NY SATIN 61426 I26,54979,AREIA,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,INVERNO 2026,BOLSAS,BOLSA OUTROS,BOLSAS ESPECIAIS,0,0,2,0,0
238,238 - UK - RECIFE 2 - 238,2 01 05 008953,BOLSA NY SATIN 61426 I26,54977,VINHO,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,INVERNO 2026,BOLSAS,BOLSA OUTROS,BOLSAS ESPECIAIS,0,0,2,0,0
242,242 - UK - RECIFE 4 - 242,2 01 05 008953,BOLSA NY SATIN 61426 I26,54978,VERDE,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,INVERNO 2026,BOLSAS,BOLSA OUTROS,BOLSAS ESPECIAIS,0,0,1,0,0
240,240 - UK - RECIFE 3 - 240,2 01 05 008953,BOLSA NY SATIN 61426 I26,54979,AREIA,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,INVERNO 2026,BOLSAS,BOLSA OUTROS,BOLSAS ESPECIAIS,0,0,1,0,0
240,240 - UK - RECIFE 3 - 240,2 01 05 008953,BOLSA NY SATIN 61426 I26,54980,PRETO,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,INVERNO 2026,BOLSAS,BOLSA OUTROS,BOLSAS ESPECIAIS,0,0,2,0,0
226,226 - UK - RECIFE - 226,2 01 05 008953,BOLSA NY SATIN 61426 I26,54977,VINHO,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,INVERNO 2026,BOLSAS,BOLSA OUTROS,BOLSAS ESPECIAIS,0,0,2,0,0
240,240 - UK - RECIFE 3 - 240,2 01 05 008953,BOLSA NY SATIN 61426 I26,54977,VINHO,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,INVERNO 2026,BOLSAS,BOLSA OUTROS,BOLSAS ESPECIAIS,0,0,1,0,0
226,226 - UK - RECIFE - 226,2 01 05 008953,BOLSA NY SATIN 61426 I26,54980,PRETO,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,INVERNO 2026,BOLSAS,BOLSA OUTROS,BOLSAS ESPECIAIS,0,0,2,0,0
240,240 - UK - RECIFE 3 - 240,2 01 05 008953,BOLSA NY SATIN 61426 I26,54978,VERDE,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,INVERNO 2026,BOLSAS,BOLSA OUTROS,BOLSAS ESPECIAIS,0,0,1,0,0
242,242 - UK - RECIFE 4 - 242,2 01 05 008953,BOLSA NY SATIN 61426 I26,54980,PRETO,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,INVERNO 2026,BOLSAS,BOLSA OUTROS,BOLSAS ESPECIAIS,0,0,1,0,0
238,238 - UK - RECIFE 2 - 238,2 01 05 008953,BOLSA NY SATIN 61426 I26,54979,AREIA,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,INVERNO 2026,BOLSAS,BOLSA OUTROS,BOLSAS ESPECIAIS,0,0,1,0,0
238,238 - UK - RECIFE 2 - 238,2 01 05 008953,BOLSA NY SATIN 61426 I26,54980,PRETO,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,INVERNO 2026,BOLSAS,BOLSA OUTROS,BOLSAS ESPECIAIS,0,0,1,0,0
226,226 - UK - RECIFE - 226,2 01 05 008953,BOLSA NY SATIN 61426 I26,54979,AREIA,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,INVERNO 2026,BOLSAS,BOLSA OUTROS,BOLSAS ESPECIAIS,0,0,2,0,0
238,238 - UK - RECIFE 2 - 238,2 01 05 008953,BOLSA NY SATIN 61426 I26,54978,VERDE,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,INVERNO 2026,BOLSAS,BOLSA OUTROS,BOLSAS ESPECIAIS,0,0,1,0,0
226,226 - UK - RECIFE - 226,2 01 05 008953,BOLSA NY SATIN 61426 I26,54978,VERDE,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,INVERNO 2026,BOLSAS,BOLSA OUTROS,BOLSAS ESPECIAIS,0,0,1,0,0
242,242 - UK - RECIFE 4 - 242,2 01 05 008953,BOLSA NY SATIN 61426 I26,54977,VINHO,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,INVERNO 2026,BOLSAS,BOLSA OUTROS,BOLSAS ESPECIAIS,0,0,1,0,0
242,242 - UK - RECIFE 4 - 242,2 01 05 008954,BOLSA NY SATIN 61441 I26,54982,VERDE,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,INVERNO 2026,BOLSAS,BOLSA OUTROS,BOLSAS ESPECIAIS,0,0,1,0,0
226,226 - UK - RECIFE - 226,2 01 05 008954,BOLSA NY SATIN 61441 I26,54982,VERDE,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,INVERNO 2026,BOLSAS,BOLSA OUTROS,BOLSAS ESPECIAIS,0,0,1,0,0
240,240 - UK - RECIFE 3 - 240,2 01 05 008954,BOLSA NY SATIN 61441 I26,54983,AREIA,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,INVERNO 2026,BOLSAS,BOLSA OUTROS,BOLSAS ESPECIAIS,0,0,1,0,0
226,226 - UK - RECIFE - 226,2 01 05 008954,BOLSA NY SATIN 61441 I26,54981,VINHO,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,INVERNO 2026,BOLSAS,BOLSA OUTROS,BOLSAS ESPECIAIS,0,0,2,0,0
242,242 - UK - RECIFE 4 - 242,2 01 05 008954,BOLSA NY SATIN 61441 I26,54984,PRETO,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,INVERNO 2026,BOLSAS,BOLSA OUTROS,BOLSAS ESPECIAIS,0,0,2,0,0
238,238 - UK - RECIFE 2 - 238,2 01 05 008954,BOLSA NY SATIN 61441 I26,54984,PRETO,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,INVERNO 2026,BOLSAS,BOLSA OUTROS,BOLSAS ESPECIAIS,0,0,1,0,0
238,238 - UK - RECIFE 2 - 238,2 01 05 008954,BOLSA NY SATIN 61441 I26,54983,AREIA,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,INVERNO 2026,BOLSAS,BOLSA OUTROS,BOLSAS ESPECIAIS,0,0,2,0,0
240,240 - UK - RECIFE 3 - 240,2 01 05 008954,BOLSA NY SATIN 61441 I26,54982,VERDE,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,INVERNO 2026,BOLSAS,BOLSA OUTROS,BOLSAS ESPECIAIS,0,0,1,0,0
240,240 - UK - RECIFE 3 - 240,2 01 05 008954,BOLSA NY SATIN 61441 I26,54981,VINHO,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,INVERNO 2026,BOLSAS,BOLSA OUTROS,BOLSAS ESPECIAIS,0,0,2,0,0
238,238 - UK - RECIFE 2 - 238,2 01 05 008954,BOLSA NY SATIN 61441 I26,54981,VINHO,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,INVERNO 2026,BOLSAS,BOLSA OUTROS,BOLSAS ESPECIAIS,0,0,1,0,0
240,240 - UK - RECIFE 3 - 240,2 01 05 008954,BOLSA NY SATIN 61441 I26,54984,PRETO,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,INVERNO 2026,BOLSAS,BOLSA OUTROS,BOLSAS ESPECIAIS,0,0,1,0,0
226,226 - UK - RECIFE - 226,2 01 05 008954,BOLSA NY SATIN 61441 I26,54984,PRETO,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,INVERNO 2026,BOLSAS,BOLSA OUTROS,BOLSAS ESPECIAIS,0,0,2,0,0
242,242 - UK - RECIFE 4 - 242,2 01 05 008954,BOLSA NY SATIN 61441 I26,54983,AREIA,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,INVERNO 2026,BOLSAS,BOLSA OUTROS,BOLSAS ESPECIAIS,0,0,1,0,0
242,242 - UK - RECIFE 4 - 242,2 01 05 008954,BOLSA NY SATIN 61441 I26,54981,VINHO,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,INVERNO 2026,BOLSAS,BOLSA OUTROS,BOLSAS ESPECIAIS,0,0,1,0,0
226,226 - UK - RECIFE - 226,2 01 05 008954,BOLSA NY SATIN 61441 I26,54983,AREIA,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,INVERNO 2026,BOLSAS,BOLSA OUTROS,BOLSAS ESPECIAIS,0,0,2,0,0
238,238 - UK - RECIFE 2 - 238,2 01 05 008954,BOLSA NY SATIN 61441 I26,54982,VERDE,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,INVERNO 2026,BOLSAS,BOLSA OUTROS,BOLSAS ESPECIAIS,0,0,1,0,0
240,240 - UK - RECIFE 3 - 240,2 01 05 008955,BOLSA NYLON 61427 I26,55066,PRETO,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,INVERNO 2026,BOLSAS,BOLSA OUTROS,BOLSAS ESPECIAIS,0,0,0,0,1
238,238 - UK - RECIFE 2 - 238,2 01 05 008955,BOLSA NYLON 61427 I26,55067,VERDE,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,INVERNO 2026,BOLSAS,BOLSA OUTROS,BOLSAS ESPECIAIS,0,0,0,0,1
242,242 - UK - RECIFE 4 - 242,2 01 05 008955,BOLSA NYLON 61427 I26,55068,GELO,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,INVERNO 2026,BOLSAS,BOLSA OUTROS,BOLSAS ESPECIAIS,0,0,0,0,1
226,226 - UK - RECIFE - 226,2 01 05 008955,BOLSA NYLON 61427 I26,55066,PRETO,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,INVERNO 2026,BOLSAS,BOLSA OUTROS,BOLSAS ESPECIAIS,0,0,0,0,2
238,238 - UK - RECIFE 2 - 238,2 01 05 008955,BOLSA NYLON 61427 I26,55068,GELO,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,INVERNO 2026,BOLSAS,BOLSA OUTROS,BOLSAS ESPECIAIS,0,0,0,0,1
238,238 - UK - RECIFE 2 - 238,2 01 05 008955,BOLSA NYLON 61427 I26,55066,PRETO,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,INVERNO 2026,BOLSAS,BOLSA OUTROS,BOLSAS ESPECIAIS,0,0,0,0,1
226,226 - UK - RECIFE - 226,2 01 05 008955,BOLSA NYLON 61427 I26,55067,VERDE,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,INVERNO 2026,BOLSAS,BOLSA OUTROS,BOLSAS ESPECIAIS,0,0,0,0,2
226,226 - UK - RECIFE - 226,2 01 05 008955,BOLSA NYLON 61427 I26,55068,GELO,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,INVERNO 2026,BOLSAS,BOLSA OUTROS,BOLSAS ESPECIAIS,0,0,0,0,2
242,242 - UK - RECIFE 4 - 242,2 01 05 008955,BOLSA NYLON 61427 I26,55066,PRETO,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,INVERNO 2026,BOLSAS,BOLSA OUTROS,BOLSAS ESPECIAIS,0,0,0,0,1
